Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/MedicationStatement-ExampleISiKMedikationsInformation6.json	1188	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson1.json	1299	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson2.json	1134	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson3.json	1128	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson4.json	1131	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson5.json	1145	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungCRP1.json	1216	3	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungGFR1.json	1302	3	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungHb1.json	1495	2	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungPCT1.json	1126	3	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungSerumkreatinin1.json	1503	3	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungTSH1.json	1277	2	0	0	0	0	0	0	1	310	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungThrombozyten1.json	1278	3	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleISiKLaboruntersuchungTroponin1.json	1141	2	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExtractedObservationKoerpergewicht.json	863	3	0	0	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExtractedObservationKoerpergroesse.json	862	2	0	0	0	0	0	0	0	890	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Herzzeitvolumen.json	1138	3	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKAlkoholAbususBeispiel.json	1067	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKAtemfrequenzExample.json	1209	2	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKAtemfrequenzMaxExample.json	1897	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKAtemfrequenzMinExample.json	835	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKBlutdruckSystemischArteriellExample.json	3629	2	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKBlutdruckSystemischArteriellMaxExample.json	4782	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKBlutdruckSystemischArteriellMinExample.json	1370	3	0	0	0	0	0	0	0	1179	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKEKGExample.json	3775	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKEKGMaxExample.json	7368	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKEKGMinExample.json	1040	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKGCSExample.json	2429	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKGCSMaxExample.json	2756	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKGCSMinExample.json	2071	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKHerzfrequenzExample.json	1157	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKHerzfrequenzMaxExample.json	1952	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKHerzfrequenzMinExample.json	784	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpergewichtExample.json	1163	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpergewichtMaxExample.json	1756	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpergewichtMinExample.json	787	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpergroesseExample.json	1033	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpergroesseMaxExample.json	1687	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpergroesseMinExample.json	787	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerperkerntemperaturExample.json	1273	2	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerperkerntemperaturMaxExample.json	2095	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerperkerntemperaturMinExample.json	889	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpertemperaturExample.json	1173	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpertemperaturMaxExample.json	1985	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKoerpertemperaturMinExample.json	794	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKopfumfangExample.json	1216	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKopfumfangMaxExample.json	1968	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKKopfumfangMinExample.json	806	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKRaucherStatusBeispiel.json	1058	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKSauerstoffsaettigungArteriellExample.json	2413	3	0	0	0	0	0	0	1	317	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKSauerstoffsaettigungArteriellMaxExample.json	3223	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKSauerstoffsaettigungArteriellMinExample.json	831	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKSchwangerschaftErwarteterEntbindungsterminBeispiel.json	786	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKSchwangerschaftsstatusBeispiel.json	996	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ISiKStillstatusBeispiel.json	1052	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	1	0	0
fsh-generated/resources/Observation-Ideales-Koerpergewicht.json	1140	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Intrakranieller-Druck-ICP.json	1364	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpergewicht-Percentile-altersabhaengig.json	1063	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpergroesse-Percentil.json	916	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Achsel.json	1544	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Atemwege.json	1285	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Blut.json	1326	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Brust.json	1163	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Brustwirbelsaeule.json	1218	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Gelenk.json	1163	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Halswirbelsaeule.json	1216	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Harnblase.json	1425	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Kern.json	1368	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Leiste.json	1421	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Lendenwirbelsaeule.json	1216	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	1
fsh-generated/resources/Observation-Koerpertemperatur-Myokard.json	1300	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Nasen-Rachen-Raum.json	1478	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Oral.json	1547	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Speiseroehre.json	1537	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Stirn.json	1167	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-Trommelfell.json	1555	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-nasal.json	1281	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-rektal.json	1517	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	1	0	0	0	0	0
fsh-generated/resources/Observation-Koerpertemperatur-vaginal.json	1267	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksatrialer-Druck.json	3193	3	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksvent-Schlagvolumenindex-Durch-Indikatorverduennung.json	999	3	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaerer-Druck.json	2944	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaerer-Herzindex-Durch-Indikatorverduennung.json	1000	3	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaerer-Herzindex.json	1371	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaeres-Herzzeitvolumen-durch-Indikatorverduennung.json	986	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaeres-Schlagvolumen-Durch-Indikatorverduennung.json	980	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaeres-Schlagvolumen.json	1362	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Linksventrikulaeres-Schlagvolumenindex.json	1274	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Pulmonalarterieller-Blutdruck.json	3770	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Pulmonalarterieller-wedge-Blutdruck.json	1394	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Pulmonalvaskulaerer-Widerstandsindex.json	1263	3	0	0	0	0	0	0	1	324	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Puls.json	962	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Rechtsatrialer-Druck.json	3363	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Rechtsventrikulaerer-Druck.json	3502	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Sauerstoffsaettigung-im-Arteriellen-Blut-durch-Pulsoxymetrie.json	1519	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Sauerstoffsaettigung-im-Blut-Postduktal-durch-Pulsoxymetrie.json	1107	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Sauerstoffsaettigung-im-Blut-Preduktal-durch-Pulsoxymetrie.json	1103	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Systemischer-vaskulaerer-Widerstandsindex.json	1274	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Zentralvenoeser-Blutdruck.json	1361	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-ISiKAppointmentBookOperation.json	7655	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-UpdateMetadata.json	4163	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0
fsh-generated/resources/Organization-AbteilungAllgemeinchirurgieOrganisationBeispiel.json	1117	3	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Organization-KrankenhausOrganisationBeispiel.json	551	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Parameters-ISiKSubscriptionStatusExample.json	1080	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersExampleUpdateMetadata.json	166	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-DorisQuelle.json	924	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
fsh-generated/resources/Patient-DorisZiel.json	921	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
fsh-generated/resources/Patient-ISiKPatientTest.json	173	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientinMinimal.json	636	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientinMusterfrau.json	3508	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientinMusterfrauMinimal.json	595	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientinNormal.json	1497	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Patient-SZ1Patient.json	934	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-SZ2Patient.json	933	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-PractitionerWalterArzt.json	2576	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Procedure-Appendektomie.json	1111	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ExampleConditionalItem.json	1947	2	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ExampleEntryValidationDecimal.json	3127	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	13	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ExampleEntryValidationText.json	2037	3	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	88	13	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ExampleExtractWithUnit.json	3510	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	21	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ExampleInputPatternValidation.json	1647	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ExampleMdrRelevant.json	2114	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ExamplePrePopDemo.json	3462	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ExamplePrePopObservation.json	5232	2	0	0	0	0	0	0	1	53	0	0	0	0	0	0	0	1	0	0	20	16279	0	0	1	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-ExampleEntryValidationDecimalResponse.json	1215	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	22	1	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-ExampleExtractWithUnitResponse.json	1129	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-TestMaxDecimal0.json	1190	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-TestMaxDecimal1.json	1194	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	22	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-TestMaxDecimal2.json	1195	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-TestMaxDecimal3.json	1196	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-ISiKAngehoerigerMustermann.json	747	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SZ1Mutter.json	1014	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/RiskAssessment-ExampleISiKAMTSBewertung1.json	1319	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0	0
fsh-generated/resources/Schedule-ISiKKalenderExample.json	656	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-Encounter-date-start.json	989	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-Encounter-end-date.json	977	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Slot-ISiKTerminblockExample.json	332	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AppointmentReplaces.json	2080	3	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	22	486	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-BackportSubscriptionNotificationR4Fixed.json	4917	3	0	131	1	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	101	748	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-BackportSubscriptionStatusR4Fixed.json	15701	3	0	105	0	0	0	0	1	83	0	0	0	0	0	0	0	2	0	0	164	743	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ExtensionISiKAcceptedRisk.json	1872	3	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	21	158	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKBehandlungsziel.json	2039	3	0	22	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	118	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKCapabilityStatementImportsExpectation.json	2511	2	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	22	149	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKMedicationRequestReplaces.json	1806	3	0	23	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	150	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKMedicationStatementReplaces.json	2134	2	0	21	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	141	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKMedikationsart.json	2427	3	0	26	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	152	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKRehaEntlassung.json	5547	3	0	27	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	59	208	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ExtensionISiKSelbstmedikation.json	1884	2	0	17	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	114	0	0	0	0	1	0	0
